Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity
10/26/2021,36005,43,Bronx County,NY,60.4,857035,856959,72.6,789784,73.8,149341,79.1,97.6,983203,69.3,983065,83.2,902636,84.4,163928,86.8,D,16,16,16,16,Metro,4,4,4,4
10/25/2021,36081,43,Queens County,NY,73.4,1654365,1654290,85.1,1543488,85.6,296486,80.5,97.6,1855584,82.3,1855427,95.5,1729171,95.9,329918,89.6,C,12,12,12,12,Metro,4,4,4,4
10/25/2021,36085,43,Richmond County,NY,62.5,297413,297384,72.7,277943,74.6,65885,83.1,97.6,329108,69.1,329067,80.5,306626,82.3,71406,90,B,8,8,8,8,Metro,4,4,4,4
10/25/2021,36047,43,Kings County,NY,59.1,1513151,1513020,70.3,1420915,71.8,259496,70.5,97.6,1712658,66.9,1712391,79.5,1604578,81.1,287808,78.2,D,16,16,16,16,Metro,4,4,4,4
10/25/2021,36005,43,Bronx County,NY,60.3,855427,855351,72.4,788320,73.7,149258,79.1,97.6,981742,69.2,981604,83.1,901317,84.3,163811,86.8,D,16,16,16,16,Metro,4,4,4,4
10/25/2021,36061,43,New York County,NY,73.5,1196835,1196722,81.7,1142112,81.8,223071,80.8,97.6,1379954,84.7,1379757,94.2,1307907,93.7,252820,91.6,C,12,12,12,12,Metro,4,4,4,4
10/24/2021,36005,43,Bronx County,NY,60.2,854405,854329,72.3,787443,73.6,149207,79,97.6,980852,69.2,980714,83.0,900546,84.2,163694,86.7,D,16,16,16,16,Metro,4,4,4,4
10/24/2021,36047,43,Kings County,NY,59,1511068,1510937,70.2,1419120,71.7,259382,70.5,97.6,1710965,66.8,1710698,79.4,1603111,81,287642,78.2,D,16,16,16,16,Metro,4,4,4,4
10/24/2021,36061,43,New York County,NY,73.4,1196094,1195981,81.7,1141455,81.7,223008,80.8,97.6,1378753,84.7,1378556,94.1,1306808,93.6,252618,91.5,C,12,12,12,12,Metro,4,4,4,4
10/24/2021,36081,43,Queens County,NY,73.3,1652462,1652387,85,1541833,85.5,296332,80.5,97.6,1853955,82.3,1853798,95.4,1727719,95.9,329684,89.5,C,12,12,12,12,Metro,4,4,4,4
10/24/2021,36085,43,Richmond County,NY,62.4,296920,296891,72.6,277524,74.5,65859,83,97.6,328748,69,328707,80.4,306314,82.2,71374,90,B,8,8,8,8,Metro,4,4,4,4
10/23/2021,36005,42,Bronx County,NY,60.1,852647,852571,72.2,785993,73.5,149141,79,97.6,979367,69.1,979229,82.9,899306,84.1,163603,86.7,D,16,16,16,16,Metro,4,4,4,4
10/23/2021,36081,42,Queens County,NY,73.2,1650083,1650008,84.9,1539810,85.4,296189,80.4,97.6,1852206,82.2,1852049,95.3,1726189,95.8,329499,89.5,C,12,12,12,12,Metro,4,4,4,4
10/23/2021,36047,42,Kings County,NY,58.9,1508001,1507870,70,1416466,71.6,259203,70.5,97.6,1708778,66.8,1708511,79.3,1601178,80.9,287454,78.1,D,16,16,16,16,Metro,4,4,4,4
10/23/2021,36061,42,New York County,NY,73.4,1195068,1194955,81.6,1140561,81.7,222938,80.7,97.6,1377460,84.6,1377263,94.1,1305633,93.5,252441,91.4,C,12,12,12,12,Metro,4,4,4,4
10/23/2021,36085,42,Richmond County,NY,62.3,296402,296373,72.5,277081,74.4,65837,83,97.6,328328,69,328287,80.3,305960,82.1,71345,90,B,8,8,8,8,Metro,4,4,4,4
10/22/2021,36085,42,Richmond County,NY,62.1,295766,295737,72.3,276506,74.2,65807,83,97.6,327895,68.9,327854,80.2,305576,82,71314,89.9,B,8,8,8,8,Metro,4,4,4,4
10/22/2021,36005,42,Bronx County,NY,59.9,850178,850102,72,783869,73.3,149008,78.9,97.6,977450,68.9,977312,82.8,897642,83.9,163410,86.6,D,16,16,16,16,Metro,4,4,4,4
10/22/2021,36061,42,New York County,NY,73.3,1193608,1193495,81.5,1139227,81.6,222784,80.7,97.6,1375735,84.5,1375540,93.9,1304037,93.4,252200,91.3,C,12,12,12,12,Metro,4,4,4,4
10/22/2021,36047,42,Kings County,NY,58.8,1504420,1504289,69.9,1413165,71.4,258885,70.4,97.6,1706170,66.6,1705904,79.2,1598797,80.8,287220,78.1,D,16,16,16,16,Metro,4,4,4,4
10/22/2021,36081,42,Queens County,NY,73.1,1647526,1647451,84.8,1537497,85.3,295989,80.4,97.6,1850055,82.1,1849898,95.2,1724210,95.7,329210,89.4,C,12,12,12,12,Metro,4,4,4,4
10/21/2021,36047,42,Kings County,NY,58.6,1500351,1500221,69.7,1409348,71.2,258523,70.3,97.6,1702339,66.5,1702074,79.0,1595224,80.6,286875,78,D,16,16,16,16,Metro,4,4,4,4
10/21/2021,36061,42,New York County,NY,73.1,1190903,1190791,81.3,1136643,81.4,222569,80.6,97.6,1371614,84.2,1371422,93.7,1300292,93.1,251837,91.2,C,12,12,12,12,Metro,4,4,4,4
10/21/2021,36085,42,Richmond County,NY,61.9,294861,294833,72.1,275683,74,65756,82.9,97.6,327217,68.7,327177,80.0,304939,81.9,71249,89.8,B,8,8,8,8,Metro,4,4,4,4
10/21/2021,36005,42,Bronx County,NY,59.8,847572,847497,71.8,781530,73.1,148866,78.9,97.6,975235,68.8,975098,82.6,895645,83.7,163211,86.5,D,16,16,16,16,Metro,4,4,4,4
10/21/2021,36081,42,Queens County,NY,73,1644360,1644285,84.6,1534579,85.1,295725,80.3,97.6,1847094,82,1846939,95.0,1721439,95.5,328839,89.3,C,12,12,12,12,Metro,4,4,4,4
10/20/2021,36085,42,Richmond County,NY,61.8,294168,294140,71.9,275059,73.8,65715,82.9,97.6,326803,68.6,326763,79.9,304573,81.8,71200,89.8,B,8,8,8,8,Metro,4,4,4,4
10/20/2021,36081,42,Queens County,NY,72.8,1641531,1641456,84.5,1532002,85,295509,80.2,97.6,1844852,81.9,1844697,94.9,1719382,95.4,328531,89.2,C,12,12,12,12,Metro,4,4,4,4
10/20/2021,36061,42,New York County,NY,73,1189579,1189468,81.2,1135430,81.3,222446,80.6,97.6,1370049,84.1,1369857,93.5,1298823,93,251612,91.1,C,12,12,12,12,Metro,4,4,4,4
10/20/2021,36005,42,Bronx County,NY,59.6,844892,844817,71.5,779170,72.9,148750,78.8,97.6,973197,68.6,973060,82.4,893855,83.6,163033,86.4,D,16,16,16,16,Metro,4,4,4,4
10/20/2021,36047,42,Kings County,NY,58.5,1496755,1496626,69.5,1406100,71,258251,70.2,97.6,1699748,66.4,1699483,78.9,1592853,80.5,286597,77.9,D,16,16,16,16,Metro,4,4,4,4
10/19/2021,36081,42,Queens County,NY,72.7,1638929,1638854,84.3,1529652,84.9,295317,80.2,97.6,1842972,81.8,1842817,94.8,1717646,95.3,328302,89.1,C,12,12,12,12,Metro,4,4,4,4
10/19/2021,36061,42,New York County,NY,73,1188187,1188076,81.1,1134158,81.2,222300,80.5,97.6,1368564,84,1368372,93.4,1297452,92.9,251392,91,C,12,12,12,12,Metro,4,4,4,4
10/19/2021,36047,42,Kings County,NY,58.3,1493313,1493185,69.3,1402957,70.9,258001,70.1,97.6,1697408,66.3,1697145,78.8,1590713,80.4,286336,77.8,D,16,16,16,16,Metro,4,4,4,4
10/19/2021,36005,42,Bronx County,NY,59.4,842289,842214,71.3,776867,72.6,148642,78.7,97.6,971412,68.5,971275,82.2,892288,83.4,162879,86.3,D,16,16,16,16,Metro,4,4,4,4
10/19/2021,36085,42,Richmond County,NY,61.7,293647,293620,71.8,274583,73.7,65686,82.8,97.6,326485,68.6,326446,79.8,304293,81.7,71163,89.7,B,8,8,8,8,Metro,4,4,4,4
10/18/2021,36047,42,Kings County,NY,58.1,1487858,1487730,69.1,1398106,70.6,257633,70,97.6,1693804,66.2,1693542,78.7,1587551,80.2,286015,77.7,D,16,16,16,16,Metro,4,4,4,4
10/18/2021,36085,42,Richmond County,NY,61.4,292588,292561,71.5,273688,73.5,65640,82.8,97.6,326037,68.5,325998,79.7,303909,81.6,71128,89.7,B,8,8,8,8,Metro,4,4,4,4
10/18/2021,36081,42,Queens County,NY,72.5,1634985,1634910,84.1,1526152,84.7,295077,80.1,97.6,1840011,81.6,1839856,94.7,1715015,95.2,328003,89.1,C,12,12,12,12,Metro,4,4,4,4
10/18/2021,36061,42,New York County,NY,72.8,1186326,1186216,81,1132496,81.1,222153,80.5,97.6,1366503,83.9,1366311,93.3,1295563,92.8,251120,90.9,C,12,12,12,12,Metro,4,4,4,4
10/18/2021,36005,42,Bronx County,NY,59.2,839130,839055,71,774059,72.4,148487,78.7,97.6,969385,68.4,969248,82.1,890519,83.3,162720,86.2,D,16,16,16,16,Metro,4,4,4,4
10/17/2021,36047,42,Kings County,NY,58.1,1487776,1487648,69.1,1398033,70.6,257629,70,97.6,1693707,66.2,1693445,78.6,1587458,80.2,285997,77.7,D,16,16,16,16,Metro,4,4,4,4
10/17/2021,36005,42,Bronx County,NY,59.2,839050,838975,71,773992,72.4,148484,78.7,97.6,969273,68.3,969136,82.1,890415,83.3,162690,86.2,D,16,16,16,16,Metro,4,4,4,4
10/17/2021,36085,42,Richmond County,NY,61.4,292578,292551,71.5,273678,73.5,65640,82.8,97.6,326020,68.5,325981,79.7,303892,81.6,71124,89.7,B,8,8,8,8,Metro,4,4,4,4
10/17/2021,36061,42,New York County,NY,72.8,1186294,1186184,81,1132467,81.1,222150,80.5,97.6,1366374,83.9,1366182,93.3,1295439,92.8,251077,90.9,C,12,12,12,12,Metro,4,4,4,4
10/17/2021,36081,42,Queens County,NY,72.5,1634732,1634657,84.1,1525932,84.7,295054,80.1,97.6,1839783,81.6,1839628,94.7,1714798,95.1,327955,89,C,12,12,12,12,Metro,4,4,4,4
10/16/2021,36081,41,Queens County,NY,72.4,1631731,1631656,84,1523372,84.5,294895,80.1,97.6,1837739,81.5,1837584,94.6,1712994,95,327735,89,C,12,12,12,12,Metro,4,4,4,4
10/16/2021,36085,41,Richmond County,NY,61.3,291928,291901,71.4,273132,73.3,65602,82.7,97.6,325619,68.4,325580,79.6,303549,81.5,71089,89.6,B,8,8,8,8,Metro,4,4,4,4
10/16/2021,36061,41,New York County,NY,72.8,1185005,1184896,80.9,1131363,81,222063,80.4,97.6,1364951,83.8,1364759,93.2,1294195,92.7,250883,90.9,C,12,12,12,12,Metro,4,4,4,4
10/16/2021,36047,41,Kings County,NY,58,1484089,1483961,68.9,1394792,70.5,257426,70,97.6,1691210,66.1,1690948,78.5,1585320,80.1,285795,77.7,D,16,16,16,16,Metro,4,4,4,4
10/16/2021,36005,41,Bronx County,NY,59,836623,836548,70.8,771996,72.2,148380,78.6,97.6,967607,68.2,967470,81.9,889025,83.1,162580,86.1,D,16,16,16,16,Metro,4,4,4,4
10/15/2021,36005,41,Bronx County,NY,58.8,833445,833370,70.6,769222,71.9,148247,78.5,97.6,965348,68.1,965211,81.7,887098,82.9,162369,86,D,16,16,16,16,Metro,4,4,4,4
10/15/2021,36085,41,Richmond County,NY,61.2,291188,291161,71.2,272492,73.2,65560,82.7,97.6,325181,68.3,325142,79.5,303168,81.4,71052,89.6,B,8,8,8,8,Metro,4,4,4,4
10/15/2021,36081,41,Queens County,NY,72.3,1628720,1628645,83.8,1520655,84.4,294698,80,97.6,1835436,81.4,1835281,94.4,1710880,94.9,327450,88.9,C,12,12,12,12,Metro,4,4,4,4
10/15/2021,36061,41,New York County,NY,72.7,1183370,1183261,80.8,1129903,80.9,221930,80.4,97.6,1363275,83.7,1363083,93.1,1292680,92.6,250650,90.8,C,12,12,12,12,Metro,4,4,4,4
10/15/2021,36047,41,Kings County,NY,57.8,1480005,1479877,68.7,1391070,70.3,257096,69.9,97.6,1688316,66,1688056,78.4,1582671,80,285519,77.6,D,16,16,16,15,Metro,4,4,4,3
10/14/2021,36061,41,New York County,NY,72,1172415,1172311,80.1,1120077,80.2,221127,80.1,97.6,1352369,83,1352182,92.3,1282945,91.9,249323,90.3,C,12,12,12,12,Metro,4,4,4,4
10/14/2021,36005,41,Bronx County,NY,57.4,814547,814473,69,753050,70.4,147422,78.1,97.6,950544,67,950410,80.5,874315,81.7,161531,85.6,D,16,16,16,16,Metro,4,4,4,4
10/14/2021,36081,41,Queens County,NY,71.3,1606853,1606780,82.7,1501300,83.3,293432,79.7,97.6,1819167,80.7,1819015,93.6,1696328,94.1,325924,88.5,C,12,12,12,12,Metro,4,4,4,4
10/14/2021,36047,41,Kings County,NY,56.7,1451184,1451059,67.4,1365579,69,254918,69.3,97.6,1663953,65,1663695,77.3,1560779,78.9,283419,77,D,16,16,16,15,Metro,4,4,4,3
10/14/2021,36085,41,Richmond County,NY,60.1,286141,286115,70,268139,72,65272,82.3,97.6,321810,67.6,321771,78.7,300181,80.6,70752,89.2,B,8,8,8,8,Metro,4,4,4,4
10/13/2021,36061,41,New York County,NY,71.9,1170905,1170802,80,1118726,80.1,220975,80,97.6,1350681,82.9,1350494,92.2,1281403,91.8,249069,90.2,C,12,12,12,12,Metro,4,4,4,4
10/13/2021,36005,41,Bronx County,NY,57.2,811628,811554,68.7,750454,70.2,147286,78,97.6,948408,66.9,948274,80.3,872412,81.6,161342,85.5,D,16,16,16,16,Metro,4,4,4,4
10/13/2021,36047,41,Kings County,NY,56.6,1447683,1447558,67.2,1362365,68.8,254640,69.2,97.6,1660980,64.9,1660722,77.1,1558085,78.7,283139,77,D,16,16,16,15,Metro,4,4,4,3
10/13/2021,36081,41,Queens County,NY,71.2,1603825,1603752,82.5,1498548,83.1,293185,79.6,97.6,1816831,80.6,1816679,93.5,1694177,94,325628,88.4,C,12,12,12,12,Metro,4,4,4,4
10/13/2021,36085,41,Richmond County,NY,59.9,285413,285387,69.8,267480,71.8,65233,82.3,97.6,321355,67.5,321316,78.6,299769,80.5,70706,89.2,B,8,8,8,8,Metro,4,4,4,4
10/12/2021,36081,41,Queens County,NY,71.1,1603545,1603472,82.5,1498278,83.1,293148,79.6,97.6,1816524,80.6,1816373,93.5,1693880,94,325532,88.4,C,12,12,12,12,Metro,4,4,4,4
10/12/2021,36005,41,Bronx County,NY,57.2,811515,811441,68.7,750346,70.2,147275,78,97.6,948242,66.9,948108,80.3,872251,81.6,161289,85.4,D,16,16,16,16,Metro,4,4,4,4
10/12/2021,36047,41,Kings County,NY,56.5,1447571,1447446,67.2,1362260,68.8,254631,69.2,97.6,1660799,64.9,1660541,77.1,1557914,78.7,283115,77,D,16,16,16,15,Metro,4,4,4,3
10/12/2021,36061,41,New York County,NY,71.9,1170859,1170756,80,1118681,80.1,220973,80,97.6,1350528,82.9,1350341,92.2,1281253,91.8,249024,90.2,C,12,12,12,12,Metro,4,4,4,4
10/12/2021,36085,41,Richmond County,NY,59.9,285403,285377,69.8,267471,71.8,65232,82.3,97.6,321326,67.5,321287,78.6,299741,80.5,70697,89.2,B,8,8,8,8,Metro,4,4,4,4
10/11/2021,36047,41,Kings County,NY,56.5,1447527,1447402,67.2,1362220,68.8,254628,69.2,97.6,1660747,64.9,1660489,77.1,1557864,78.7,283110,77,D,16,16,16,15,Metro,4,4,4,3
10/11/2021,36061,41,New York County,NY,71.9,1170823,1170720,80,1118648,80.1,220971,80,97.6,1350450,82.9,1350263,92.2,1281179,91.7,248998,90.2,C,12,12,12,12,Metro,4,4,4,4
10/11/2021,36005,41,Bronx County,NY,57.2,811444,811370,68.7,750287,70.2,147273,78,97.6,948171,66.9,948037,80.3,872188,81.5,161277,85.4,D,16,16,16,16,Metro,4,4,4,4
10/11/2021,36085,41,Richmond County,NY,59.9,285398,285372,69.8,267466,71.8,65231,82.3,97.6,321312,67.5,321273,78.6,299728,80.5,70692,89.1,B,8,8,8,8,Metro,4,4,4,4
10/11/2021,36081,41,Queens County,NY,71.1,1603403,1603330,82.5,1498151,83.1,293129,79.6,97.6,1816367,80.6,1816216,93.5,1693729,94,325489,88.4,C,12,12,12,12,Metro,4,4,4,4
10/10/2021,36047,41,Kings County,NY,56.5,1447440,1447315,67.2,1362144,68.8,254623,69.2,97.6,1660607,64.9,1660349,77.1,1557731,78.7,283083,76.9,D,16,16,16,15,Metro,4,4,4,3
10/10/2021,36081,41,Queens County,NY,71.1,1603159,1603086,82.5,1497938,83.1,293116,79.6,97.6,1816112,80.6,1815961,93.4,1693500,94,325435,88.4,C,12,12,12,12,Metro,4,4,4,4
10/10/2021,36061,41,New York County,NY,71.9,1170799,1170696,79.9,1118625,80.1,220967,80,97.6,1350326,82.9,1350139,92.2,1281063,91.7,248962,90.2,C,12,12,12,12,Metro,4,4,4,4
10/10/2021,36085,41,Richmond County,NY,59.9,285384,285358,69.8,267452,71.8,65229,82.3,97.6,321300,67.5,321261,78.5,299716,80.5,70690,89.1,B,8,8,8,8,Metro,4,4,4,4
10/10/2021,36005,41,Bronx County,NY,57.2,811358,811284,68.7,750212,70.1,147269,78,97.6,948063,66.8,947929,80.3,872093,81.5,161249,85.4,D,16,16,16,16,Metro,4,4,4,4
10/09/2021,36085,40,Richmond County,NY,59.9,285372,285346,69.8,267440,71.8,65227,82.3,97.6,321276,67.5,321237,78.5,299692,80.5,70688,89.1,B,8,8,8,8,Metro,4,4,4,4
10/09/2021,36005,40,Bronx County,NY,57.2,811232,811158,68.7,750105,70.1,147263,78,97.6,947841,66.8,947707,80.2,871885,81.5,161200,85.4,D,16,16,16,16,Metro,4,4,4,4
10/09/2021,36047,40,Kings County,NY,56.5,1447312,1447187,67.2,1362029,68.8,254617,69.2,97.6,1660436,64.9,1660178,77.1,1557563,78.7,283044,76.9,D,16,16,16,15,Metro,4,4,4,3
10/09/2021,36081,40,Queens County,NY,71.1,1602864,1602791,82.5,1497676,83.1,293092,79.6,97.6,1815703,80.6,1815552,93.4,1693120,93.9,325354,88.3,C,12,12,12,12,Metro,4,4,4,4
10/09/2021,36061,40,New York County,NY,71.9,1170766,1170663,79.9,1118592,80.1,220962,80,97.6,1350114,82.9,1349927,92.2,1280857,91.7,248902,90.1,C,12,12,12,12,Metro,4,4,4,4
10/08/2021,36061,40,New York County,NY,71.9,1170705,1170602,79.9,1118533,80.1,220958,80,97.6,1349873,82.9,1349686,92.2,1280621,91.7,248820,90.1,C,12,12,12,12,Metro,4,4,4,4
10/08/2021,36085,40,Richmond County,NY,59.9,285349,285323,69.8,267419,71.8,65224,82.2,97.6,321254,67.5,321215,78.5,299671,80.5,70681,89.1,B,8,8,8,8,Metro,4,4,4,4
10/08/2021,36047,40,Kings County,NY,56.5,1447192,1447067,67.2,1361915,68.8,254609,69.2,97.6,1660225,64.9,1659967,77.1,1557359,78.7,283003,76.9,D,16,16,16,15,Metro,4,4,4,3
10/08/2021,36005,40,Bronx County,NY,57.2,811045,810971,68.7,749939,70.1,147253,78,97.6,947632,66.8,947498,80.2,871685,81.5,161138,85.4,D,16,16,16,16,Metro,4,4,4,4
10/08/2021,36081,40,Queens County,NY,71.1,1602514,1602441,82.5,1497357,83.1,293036,79.6,97.6,1815285,80.5,1815134,93.4,1692714,93.9,325246,88.3,C,12,12,12,12,Metro,4,4,4,4
10/07/2021,36085,40,Richmond County,NY,59.9,285319,285293,69.8,267390,71.8,65222,82.2,97.6,321212,67.5,321173,78.5,299630,80.4,70673,89.1,B,8,8,8,8,Metro,4,4,4,4
10/07/2021,36005,40,Bronx County,NY,57.2,810799,810725,68.6,749710,70.1,147236,78,97.6,947314,66.8,947180,80.2,871387,81.5,161071,85.3,D,16,16,16,16,Metro,4,4,4,4
10/07/2021,36061,40,New York County,NY,71.9,1170323,1170220,79.9,1118164,80.1,220917,80,97.6,1349248,82.8,1349061,92.1,1280025,91.7,248724,90.1,C,12,12,12,12,Metro,4,4,4,4
10/07/2021,36047,40,Kings County,NY,56.5,1446882,1446757,67.2,1361613,68.8,254593,69.2,97.6,1659719,64.8,1659461,77.1,1556872,78.7,282960,76.9,D,16,16,16,15,Metro,4,4,4,3
10/07/2021,36081,40,Queens County,NY,71.1,1601920,1601847,82.4,1496795,83,292981,79.5,97.6,1814572,80.5,1814421,93.4,1692022,93.9,325124,88.3,C,12,12,12,12,Metro,4,4,4,4
10/06/2021,36085,40,Richmond County,NY,59.9,285311,285285,69.8,267382,71.8,65222,82.2,97.6,321198,67.5,321159,78.5,299616,80.4,70669,89.1,B,8,8,8,8,Metro,4,4,4,4
10/06/2021,36047,40,Kings County,NY,56.5,1446744,1446619,67.2,1361480,68.8,254583,69.2,97.6,1659487,64.8,1659230,77.1,1556650,78.6,282920,76.9,D,16,16,16,15,Metro,4,4,4,3
10/06/2021,36081,40,Queens County,NY,71.1,1601451,1601378,82.4,1496358,83,292921,79.5,97.6,1814070,80.5,1813919,93.3,1691536,93.8,325022,88.2,C,12,12,12,12,Metro,4,4,4,4
10/06/2021,36005,40,Bronx County,NY,57.2,810590,810516,68.6,749513,70.1,147226,78,97.6,947091,66.8,946957,80.2,871171,81.5,161017,85.3,D,16,16,16,16,Metro,4,4,4,4
10/06/2021,36061,40,New York County,NY,71.9,1170262,1170159,79.9,1118104,80.1,220911,80,97.6,1349046,82.8,1348859,92.1,1279825,91.7,248650,90.1,C,12,12,12,12,Metro,4,4,4,4
10/05/2021,36047,40,Kings County,NY,56.5,1446601,1446476,67.2,1361356,68.8,254571,69.2,97.6,1659267,64.8,1659010,77.0,1556442,78.6,282897,76.9,D,16,16,16,15,Metro,4,4,4,3
10/05/2021,36061,40,New York County,NY,71.8,1170199,1170096,79.9,1118046,80.1,220907,80,97.6,1348832,82.8,1348645,92.1,1279619,91.6,248585,90,C,12,12,12,12,Metro,4,4,4,4
10/05/2021,36085,40,Richmond County,NY,59.9,285292,285266,69.7,267363,71.8,65221,82.2,97.6,321172,67.5,321133,78.5,299590,80.4,70660,89.1,B,8,8,8,8,Metro,4,4,4,4
10/05/2021,36005,40,Bronx County,NY,57.1,810438,810364,68.6,749374,70.1,147217,78,97.6,946927,66.8,946793,80.2,871010,81.4,160976,85.3,D,16,16,16,16,Metro,4,4,4,4
10/05/2021,36081,40,Queens County,NY,71,1601142,1601069,82.4,1496074,83,292882,79.5,97.6,1813697,80.5,1813546,93.3,1691185,93.8,324928,88.2,C,12,12,12,12,Metro,4,4,4,4
10/04/2021,36005,40,Bronx County,NY,57,808292,808218,68.4,747499,69.9,147095,77.9,97.6,945044,66.6,944910,80.0,869321,81.3,160853,85.2,D,16,16,16,16,Metro,4,4,4,4
10/04/2021,36047,40,Kings County,NY,56.4,1443430,1443305,67,1358526,68.6,254355,69.1,97.6,1656359,64.7,1656102,76.9,1553760,78.5,282623,76.8,D,16,16,16,15,Metro,4,4,4,3
10/04/2021,36061,40,New York County,NY,71.8,1168943,1168840,79.8,1116919,80,220801,80,97.6,1347492,82.7,1347305,92.0,1278407,91.5,248380,90,C,12,12,12,12,Metro,4,4,4,4
10/04/2021,36085,40,Richmond County,NY,59.8,284688,284662,69.6,266821,71.6,65184,82.2,97.6,320677,67.3,320638,78.4,299130,80.3,70616,89,B,8,8,8,8,Metro,4,4,4,4
10/04/2021,36081,40,Queens County,NY,70.9,1598796,1598723,82.3,1493969,82.9,292753,79.5,97.6,1811634,80.4,1811483,93.2,1689300,93.7,324729,88.2,C,12,12,12,12,Metro,4,4,4,4
10/03/2021,36085,40,Richmond County,NY,59.7,284164,284138,69.5,266406,71.5,65162,82.2,97.6,320279,67.3,320240,78.3,298789,80.2,70584,89,B,8,8,8,8,Metro,4,4,4,4
10/03/2021,36061,40,New York County,NY,71.7,1167916,1167813,79.8,1116057,79.9,220752,79.9,97.6,1346211,82.7,1346025,91.9,1277249,91.5,248113,89.9,C,12,12,12,12,Metro,4,4,4,4
10/03/2021,36005,40,Bronx County,NY,56.9,806690,806616,68.3,746250,69.8,147057,77.9,97.6,943554,66.5,943420,79.9,868035,81.2,160735,85.2,D,16,16,16,16,Metro,4,4,4,4
10/03/2021,36047,40,Kings County,NY,56.3,1440518,1440394,66.9,1356125,68.5,254207,69.1,97.6,1653880,64.6,1653624,76.8,1551605,78.4,282437,76.8,D,16,16,16,15,Metro,4,4,4,3
10/03/2021,36081,40,Queens County,NY,70.8,1595984,1595911,82.1,1491697,82.8,292631,79.4,97.6,1809232,80.3,1809081,93.1,1687191,93.6,324500,88.1,C,12,12,12,12,Metro,4,4,4,4
10/02/2021,36081,39,Queens County,NY,70.5,1589113,1589040,81.8,1486185,82.5,292253,79.3,97.6,1803251,80,1803100,92.8,1681909,93.3,323902,87.9,C,12,12,12,12,Metro,4,4,4,4
10/02/2021,36005,39,Bronx County,NY,56.5,801743,801669,67.9,742389,69.4,146879,77.8,97.6,939504,66.2,939370,79.5,864543,80.8,160476,85,D,16,16,16,16,Metro,4,4,4,4
10/02/2021,36061,39,New York County,NY,71.5,1164829,1164728,79.5,1113461,79.7,220579,79.9,97.6,1342590,82.4,1342405,91.7,1273983,91.2,247454,89.6,C,12,12,12,12,Metro,4,4,4,4
10/02/2021,36085,39,Richmond County,NY,59.3,282452,282427,69.1,265034,71.2,65063,82,97.6,318495,66.9,318457,77.9,297208,79.8,70435,88.8,B,8,8,8,8,Metro,4,4,4,4
10/02/2021,36047,39,Kings County,NY,56,1433146,1433024,66.6,1349982,68.2,253767,69,97.6,1646747,64.3,1646492,76.5,1545161,78.1,281831,76.6,D,16,16,16,15,Metro,4,4,4,3
10/01/2021,36047,39,Kings County,NY,55.9,1429966,1429845,66.4,1347259,68.1,253563,68.9,97.6,1643101,64.2,1642846,76.3,1541805,77.9,281533,76.5,D,16,16,16,15,Metro,4,4,4,3
10/01/2021,36081,39,Queens County,NY,70.4,1586669,1586596,81.6,1484182,82.3,292106,79.3,97.6,1800810,79.9,1800659,92.7,1679725,93.2,323697,87.9,C,12,12,12,12,Metro,4,4,4,4
10/01/2021,36061,39,New York County,NY,71.4,1163442,1163341,79.4,1112276,79.7,220474,79.8,97.6,1341132,82.3,1340947,91.6,1272634,91.1,247252,89.5,C,12,12,12,12,Metro,4,4,4,4
10/01/2021,36005,39,Bronx County,NY,56.4,799207,799133,67.7,740378,69.2,146785,77.8,97.6,936998,66.1,936864,79.3,862346,80.6,160333,84.9,D,16,16,16,16,Metro,4,4,4,4
10/01/2021,36085,39,Richmond County,NY,59.2,281872,281847,68.9,264542,71,65030,82,97.6,317855,66.8,317817,77.7,296629,79.6,70404,88.8,B,8,8,8,8,Metro,4,4,4,4
09/30/2021,36061,39,New York County,NY,71.4,1162226,1162126,79.4,1111194,79.6,220369,79.8,97.6,1339730,82.3,1339545,91.5,1271338,91,247059,89.5,C,12,12,12,12,Metro,4,4,4,4
09/30/2021,36047,39,Kings County,NY,55.7,1426808,1426687,66.3,1344508,67.9,253320,68.9,97.6,1639859,64.1,1639604,76.1,1538783,77.7,281257,76.5,D,16,16,16,15,Metro,4,4,4,3
09/30/2021,36085,39,Richmond County,NY,59.1,281414,281389,68.8,264132,70.9,65002,82,97.6,317226,66.6,317188,77.6,296043,79.5,70363,88.7,B,8,8,8,8,Metro,4,4,4,4
